,Name,Publisher,Description,Total Episodes,URL
520,داستانهای کوتاه,مهدی امینیان,در این پادکست، من، مهدی امینیان، چهارشنبه شب هرهفته یک داستان کوتاه برای فرزندان ایران زمین تعریف می کنم. در تلاش هستم تا اپیزودها، از داستانها و افسانه های ایرانی و سایر ملل، متناسب با فضای کودکان و بسیار کوتاه باشد. و همچنین سری داستانهایی با عنوان مینی قصه، که هرچند زمان   انتشار منظمی ندارد، اما امیدوارم هر هفته شب های یکشنبه منتشر گردد. در ادامه فعالیت های این کانال به انتشار برداشتهایی از داستانهای کوتاه گفته شده   در همین پادکست می پردازم که امید دارم هر یکشنبه شب اپیزود جدید منتشر شود.,169,https://open.spotify.com/show/01iblorSKWeWxfj080PoIJ
521,Molanakhani [New Session],Molanakhani,A Podcast for Molana Lovers [New Session].  پادکستی برای نکته‌گشایی گزیده‌ای از بیت‌ها و داستان‌های مثنوی و بیان پیوند آن‌ها با زندگی و دیگر آثار مولانا   مثنوی را چابک و دلخواه کن؛ ماجَرا را موجز و کوتاه کن  مولاناخوانی آمده‌ تا دعوتمان کند به نشستن بر خوانِ شعر و فکر مولانا ------- * دوره‌ی نخست: سپتامبر۲۰۱۸-مارس ۲۰۲۰ * دوره و شیوه‌ی جدید: از فوریه‌ی ۲۰۲۱  تفاوت این دوره را در اینجا بشنوید: https://t.me/molanakhani/156   شناسه‌ی ثابت ما درسرتاسر وب : Molanakhani  **نشانی تلگرام ادمین برای پرسش‌ها و پیشنهادهای شما : https://t.me/Samaak_Inc**,12,https://open.spotify.com/show/77e5uljMRlBwzoCL8RLAFb
522,ری‌را | Rira,Saman Javaherian,پادکست شعر معاصر؛ هر قسمت با محوریت یک شعر,20,https://open.spotify.com/show/74Am1TCQYZqmbLkHm4bRnd
523,وقایع‌نامه - Vaghayeh Nameh,Iran International,برنامه‌ی رادیویی «وقایع‌نامه» روایت‌هایی است از تاریخ معاصر ایران. حکایت روزهایی که رفته اما امروز ما را ساخته و روی فردای ما تاثیر خواهد گذاشت. تلاش وقایع‌نامه بر این است که با تکیه بر منابع معتبر تاریخی، حقیقی‌ترین و درست‌ترین روایت را واشکافی کند و با مخاطبان خود در میان بگذارد. وقایع‌نامه می‌کوشد از جانب‌داری پرهیز کند و بدون تعصب تاریخ پرمناقشه‌ی معاصر را بازگو کند. در این راه در هر برنامه از نظرات پژوهش‌گران، تاریخ‌دانان، جامعه‌شناسان و روزنامه‌نگاران بهره خواهد برد.متن و اجرای وقایع‌نامه از «امید کشتکار» روزنامه‌نگار، نویسنده و از سردبیران بخش خبر تلویزیون ایران اینترنشنال است. کشتکار تئاتر خوانده، دستی در داستان‌نویسی دارد و سال‌ها با نشریات چاپی، وب‌سایت‌ها و رادیو و تلویزیون همکاری داشته است.برنامه‌ی رادیویی وقایع‌نامه را علاوه بر رادیو ایران اینترنشنال می‌توانید در وب‌سایت ایران اینترنشنال، اسپاتیفای، اپل پادکستس،‌ گوگل پادکست، کست باکس، ساندکلاود و دیگر پلتفرم‌های میزبانی پادکست بشنوید.,16,https://open.spotify.com/show/586sttDjn68YmUpchPc5rf
524,رادیو نیست,Taha HN,پادکست گفت و گو محور فارسی. رادیو نیست یک پادکست گفتگو محور فارسی است که هفتگی منتشر می شود. این گفت و گو ها ساختار مشخص و ثابتی ندارند، رسمی نیستند و موضوع مشخصی هم ندارند. فقط قراره با هم حرف بزنیم.,64,https://open.spotify.com/show/6cqP8Bc0FzrSM0WnMlJJp5
525,Psi Podcast | پادکست سای,Amin Bashiri,پادکست سای هدفش اینه که توی تغییر و پیشرفت بهت کمک کنه. اگر به پیشرفت فردی علاقه داری، اگر دوست داری چیزی رو در مورد خودت تغییر بدی تا به کسی که دوست داری باشی نزدیکتر بشی، شنیدن پادکست سای میتونه خیلی بهت کمک کنه.  www.psipodcast.ir instagram.com/psipodcast t.me/psipodcast Email: psipodcast1@gmail.com,9,https://open.spotify.com/show/6MRIs9wLa98czWtX7JR2TZ
526,Frame Drop Podcast | پادکست فریم دراپ,Amir Golkhani - Sasan Sepehr (Edited by Alireza Ebadi),‏تو «فریم دراپ»، امیر و ساسان از زاویه‌ی دید یک ژورنالیست بازی و یک پرودوسر، اتفاقات روز صنعت بازی رو بررسی می‌کنند. امیر ساکن تهران و مدیر روابط عمومی کوییز آو کینگز و دبیر تحریریه‌ی بازی‌نماست. ساسان ساکن هلسینکی و سینیور پرودوسر استودیوی بازی‌سازی رمدی که با مکس پین و آلن ویک می‌شناسیمشون.,4,https://open.spotify.com/show/2r2iF8lbfgQbgl5kwiKFjh
527,Popcorn Talk (پاپکورن تاک),Popcorn Talk,پادکست اخبار، بررسی و تحلیل سینمای جهان و هالیوودلینک پادکست در یوتیوب و پلتفرم‌های مختلف:https://li.sten.to/GCy5AHk,67,https://open.spotify.com/show/2vfnRLX9w3hbPklBE7hALi
528,داستان هاى شاهنامه براى كودكان,Bahareh Amouzad Khalili,در اين پادكست تلاش ميكنيم كه شاهنامه ى فردوسى را با كمى تغيير و بصورت داستان براى كودكان روايت كنيم تا نسل جديد ما با اين گنجينه ى ارزشمند ادبيات فارسى آشنا شوند.  لطفا نظرات و انتقادات و پيشنهادات خود را در اينستاگرام @shahnamehkoodak مطرح كنيد.,17,https://open.spotify.com/show/0wNyy2AzBkJv5TjkrI0fZO
529,SEMICOLON | سمیکالن,Meysam Dehghani,«حکایتی از انتقام، ترس، قتل، درد و زندگی یک مرد» یک پادکست سریالی درام جنایی که همین الان توی تهران داره اتفاق می‌افته  گوینده: میثم دهقانی نویسندگان: میثم دهقانی، امیرحسین مستفیضی  شنیدن این پادکست برای افراد زیر ۱۸ سال مناسب نیست.,16,https://open.spotify.com/show/3L7CZJ5LNENQEJ8DwzN20q
530,هنر خوب زندگی کردن ,ebrahim khaje,"قصد دارم کتاب "" the art of good life"" را در ۵۲ اپیزود کوتاه (که به تعداد فصل های کتاب است) براتون بازخوانی کنم. این کتاب در زمینه اقتصاد رفتاری است . علمی که بسیار جوان است و روی خطاهای شناختی ما تمر‌کز دارد. نویسنده کتاب رولف دوبلی است.استاد دانشگاه و یک بیزنس من زبده است.تفکردت او بسیار لذت بخش و الهام دهنده است. ممنون که همراه من هستید.   این اولین پادکست منه. ممنون میشم اگر نظر، انتقاد، یا پیشنهادتون رو برام اعلام کنید.🙏🏽",17,https://open.spotify.com/show/73IQNLxyqq10aybTX93z9R
531,پادکست قوس قزح ,sh atlantis,اینجا هستم تا از حرفها و شعرها و داستانهای افرادی بگویم که هستند و رنگینکمان زیبایی از زیست انسانی دارند ، نمیخواهند به حاشیه روند و فراموش شوند.,1,https://open.spotify.com/show/4Bpyz5o1wom1WAE4Dh60e9
532,Hgate پادکست فارسی ,Hoda Ghiasi,هر ماه خلاصه و مغز یک کتاب رو برای شما توضیح میدیم,1,https://open.spotify.com/show/0rCOcO8DutjAtKn4RNUSCz
533,سفرنامه خانه / safarnamekhane,Hasan Hamzenejad,در این پادکست با سفرنامه های متفاوتی از آدمهایی با انتخاب های جذاب و هیجان انگیز  در سفرهایی نچندان عادی مواجه می شویم.  الهی که سفرتون بی خطر باشه.,20,https://open.spotify.com/show/77wx4suUwKJr7Z1gXnx4NL
534,تاریخاتور,Arshia Rastgar,"""پادکست اینترنتی تاریخاتور""  ✅ جالب‌ترین‌های تاریخ را به جذاب‌ترین شکل برایتان بازگو می‌کنیم...   ⚔جنگ جهانی را قورت بدهید: 🛡 https://t.me/joinchat/AAAAAEm2Umxiwb2g6r419Q",8,https://open.spotify.com/show/1kMBEuiy0FJZWbOprS8sJo
535,خوره کتاب | KhoreKetab,شیما و هاتف,ما (شیما و هاتف) تو پادکست خوره کتاب، 4 سری پادکست داریم: 1. یه فنجون کتاب: بازخونی تیکه های جذاب از کتاب ها 2. یه نویسنده: داستان زندگی نویسنده های بزرگ 3. گپ: گفتگو با دست اندرکارهای کتاب 4. کتاب داغ: ترجمه و انتشار صوتی کتاب های جدید  KhoreKetab.com,61,https://open.spotify.com/show/3MY8gzTtTNE36f1z48Valh
536,Radio Vaak | رادیو واک,Vaak Records,پادکست نشر موسیقی واک واک یعنی ارتعاش تارآواها در تولید گفتار (فصل اول: «سرگذشت موسیقی» به روایت کیوان میرهادی),10,https://open.spotify.com/show/3XSa4LEuDu2XNxZJ7hvjq4
537,پادکست فارسی فرد و زوج,Ali Sekhavati,پادکست فارسی فرد و زوج به گفتگو درباره رابطه، ازدواج، جدایی، تجرد و تاهل اختصاص دارد. شرکت کنندگان در پادکست فرد و زوج از تجربیات، چالشها، دغدغه ها و بیم و امیدشان در رابطه صحبت می کنند. من، علی سخاوتی میزبان شما در این پادکست هستم و می خواهم با کند و کاو در تجربه و خرد افراد مختلف، به گوشه های پنهان رابطه و جدایی نور بتابانم. ایمیل شرکت در پادکست: salam@alisekhavati.com,7,https://open.spotify.com/show/3Z44AUKRoj8BZJ4fw9QTom
538,Literature with Dr. Karimi-Hakkak ادبیات با دکتر کریمی حکاک,Radio Iranshahr,در این مجموعه برنامه، شما سخنرانیها و مصاحبه‌های دکتر احمد کریمی حکاک، استاد ادبیات دانشگاههای واشنگتن و مریلند آمریکا را می‌شنوید. پادکستی از رادیو ایرانشهر,47,https://open.spotify.com/show/38QIDDAlsGewTgthqIFFnY
539,سکوت بره‌ها | Sokoote Barreha,رویا و فرهاد,در هر قسمت از پادکست سکوت بره‌ها، رویا و فرهاد در مورد یکی از تابوهای فرهنگی یا اجتماعی بحث و گفتگو می‌کنند.,39,https://open.spotify.com/show/3vjbz3tlw8rCqGJWppAIyV
