,Name,Publisher,Description,Total Episodes,URL
446,Ghesseha Podcast | پادکست قصه‌ ها,Mozhdeh Fattahi | مژده فتاحی,قصه‌ها، پادکستی است برای شنیدن داستان‌های کوتاه ایرانی جریان‌ساز همراه با کمی بررسی‌های ادبی خوانشی متفاوت از کتاب «هشتاد سال داستان کوتاه ایرانی» چاپ کتاب خورشید,56,https://open.spotify.com/show/3uHfyJwuziCqgIPS44IsNQ
447,Geek Talk,Persian Geek Pedia,صفحه اصلی کست باکس پرشین گیک پدیا فعالیت اصلی داخل یوتیوب با همین اسمه,7,https://open.spotify.com/show/4x6Zcahxiy2gTnWzGuOCZf
448,پادکست حرف و کتاب با رعنا,rana rahimpour,اینجا کتاب می خونیم و حرف می زنیم. فکر می کنیم و یاد می گیریم و از اختلاف نظر نمی ترسیم... هر ایده ای حق شنیده شدن و هر موضوعی ارزش به بحث گذاشته شدن رو داره,46,https://open.spotify.com/show/7jMlqzlvxJUGfIS3zN6J5a
449,پادکست راز و مه,Raz o meh,«راز»و«مه» دو باد هستند؛یکی از جنوب شرق می آید و دیگری از فراز کوه های البرز و در یک جا به هم می رسند که خاطرات مشترکی از آنجا دارند ...🌬🎙در فصل اول به داستانهای که در منطقه دشت قزوین اتفاق افتاده و در تاریخ ایران تاثیر داشته می‌گوییم و به زودی در فصل دوم داستانهایی از سراسر ایران و یا حتی جهان روایت می‌کنیم.Instagram: https://instagram.com/razomehcast Hosted on Acast. See acast.com/privacy for more information.,24,https://open.spotify.com/show/4uOUb8nveEHsLaotAnx87V
450,پادکست قصش,پادکست قصش,پشت هر اتفاق به ظاهر ساده‌ای‌، یه قصه‌ای وجود داره؛ ما کنجکاویم بدونیم قصش چیه,7,https://open.spotify.com/show/6aQsFOgzlBKGafIWJQYYPx
451,Compile Podcast / پادکست کامپایل,Ramin Zare,پادکستی از طرف یه برنامه نویس برای برنامه نویس ها.  دنیای برنامه نویسی یه دنیاییه که هر کد نویسی یه سفر متفاوتی توش تجربه میکنه ، پر از جذابیت ها و شکست ها. این پادکست راجع به سفر شخصی خودم هست، مواردی که ذهنم را مشغول کرده و دغدغه ی ذهنی من بوده.,32,https://open.spotify.com/show/6byZMyOsGXzzkgWiYgOvRG
452,پادکست ملکوت | Malakoot_Podcast,Hamidreza Faryaghoobi,در ساعت ۱۱ شب چهارشنبه آن هفته، جن در آقای مودت حلول کرد    پادکست ملکوت را در کست‌باکس و اینستاگرام دنبال کنید  از تابستان ۱۴۰۰ هر چهارشنبه ساعت ۲۰:۰۰  این پادکست رایگان در اختیار شما قرار می‌گیرد  شما می‌توانید با استفاده از لینک دونیت موجود در اینستاگرام این پادکست (Malakoot_Podcast@) از تیم تهیه و تولید این پادکست، حمایت مالی کنید.,13,https://open.spotify.com/show/4Wuq8gf0L8gQt8rQ6Oz1iw
453,ماوراء و متافیزیک,Arezo Razmdideh,اینجا قراره بشنوید از دنیای فراماده و ارتباطش با جسم و دنیای فیزیکی...راههای خودشناسی و خودآگاهی و مراقبه و مدیتیشن به صورت صحیح و هرچیزی که همزمان روح و جسممون رو قویتر کنه و رشد بده.... و اینکه دوست عزیزم روح و جسم با هم در ارتباطه ✌️برای لاغری ،بهبچد بیماری،روابط ،جذب ثروت و ...ما با هردوی اونها کار داریم.,18,https://open.spotify.com/show/3aZk4fuT8qJlT45Gpg6sSd
454,Niayesh Podcast - پادکست نیــــایش,Niayesh Podcast,نیـــــایش، رازگاهان و شنیدن روزانه کلام خدا، همراه با موسیقی، دعـــــا و تفکر,400,https://open.spotify.com/show/7k5FJK1MozPith6ExdPKbK
455,صداخونه,sedakhone,داستان‌های کوتاه ایرانی به انتخاب و اجرای بهاءالدین مرشدی,21,https://open.spotify.com/show/2vSosaUm9eExcZaJHoUR24
456,پادکست پتوس,پتوس|Pothos,پتوس یه پادکست کتاب خوانی هست که توی هر قسمتش حدود نیم ساعت با هم کتاب میخونیم. من حمیده هستم و قرار کتابهای مورد علاقه ام رو از طریق این پادکست با شما به اشتراک بذارم.,1,https://open.spotify.com/show/4tIwt8nYKmFWaMdsG2GDg5
457,پادکست جایگشت,پادکست جایگشت,تو جایگشت قراره یه دوری اطراف جایگاه‌های مختلف بزنیم؛ جایگاه‌ آدم‌هایی که ممکنه به هر نحوی یه ربطی به رشته‌ی مهندسی صنایع داشته باشن یا حتی کاملاً بی‌ربط باشن!,4,https://open.spotify.com/show/4tQe4Ciq3Yx5xYLXqUf5DK
458,رادیو اسفار | Asfar Podcast,Ghasem Najjary,رادیو اسفار؛ سفرهایی به انتهای جهان | اسفار، سفرهایی است به جغرافیاهای ناپدیده‌شده، گشتن‌وگشتن در سرزمین‌هایی فراموش‌شده و یافتن قصه‌هایی از آدم‌هایی که کسی زندگی‌هایشان را به‌یاد ندارد. رادیو اسفار، نیمی مستند است، نیمی قصه، نیمی حاصل ذهن است و نیمی حاصل مشاهده واقعیت؛ یک پا در جهان واقعی داردو پایی دیگر در جهان خیال... اما چه کسی می‌تواند تفاوت خیال و واقعیت را مشخص کند؟ رادیو اسفار به دنبال آخر جهان می‌گردد و در فصل اول سفرش را در سیستان و بلوچستان شروع می‌کند؛ سفرهایی از سیستان به بلوچستان، گشت‌وگذارهایی در زاهدان و قصه‌هایش تا بلوچستان و آدم‌هایش... از تاریخ و اسطوره و ادبیات و خاک و باد,9,https://open.spotify.com/show/1ssl4whByaeH2qdsuK2Jcf
459,shabaneh/پادکست شبانه,reza ziaee doostan رضا ضیائی دوستان,اگه به قصه علاقمندین و شنیدنش هم براتون جذابه؛ اگه قصه‌های کوتاه درباره زندگی خودمون و آدم‌های دوربرمون براتون جالبه، پس به پادکست های ما در شبانه گوش بدین. شبانه پاتوقی یه برای کسانی که قصه دوست دارن و از شنیدنش لذت می‌برن.  you can listen to our stories about ordinary things,48,https://open.spotify.com/show/0S2AYcaFSczGFVDRabNw8O
460,شهرزاد قصه‌گو,Shahrzad,شهرزاد قصه‌گو پادکستی است برای ایران و ایران‌شناسی. ما در هر قسمت از شهرزاد قصه‌ی یکی از پدیده‌های ایرانی را می‌گوییم؛ پدیده‌هایی که ممکن است زنده باشند یا ممکن هم است که نباشند,1,https://open.spotify.com/show/4LAcbA4KD9Bi48W2OQ12k7
461,پادکست‌‌های کتابخانه کاکرین (فارسی),Cochrane,کاکرین مرورهای ساختارمندی تولید می‌کند که به عنوان بالاترین استاندارد در منابع مراقبت سلامت مبتنی بر شواهد شناخته شده‌اند. به این پادکست‌ها که نویسندگان مرورهای کاکرین شواهد و یافته‌های مرورهای تاثیرگذار خود را به زبان ساده شرح داده‌اند، گوش فرادهید. در عرض ۵ دقیقه یا کمتر، متخصصان مراقبت‌های سلامت، بیماران و خانواده‌ها می‌توانند آخرین شواهد قابل اعتماد را بفهمند تا با کمک آن تصمیم‌های آگاهانه بهتری بگیرند.,45,https://open.spotify.com/show/301oaelesqbck4wjYwuk2a
462,Hidden Talk,Mehrad Hidden,Hidden Talk Podcast by Mehrad Hidden | پادکست هیدن تاک از مهراد هیدن,18,https://open.spotify.com/show/5mRulFj8xZ28UQMvW0aIzg
463,پادکست اتوداین,etodayn,من، علیرضا موسس اتوداین هستم و به همراه بهاره شهسواری اینجا در مورد گرافیک و دیزاین حرف می‌زنیم.  لینکدین علیرضا: https://www.linkedin.com/in/alireza-rahimzadeh-gdesigner/  لینکدین بهاره: https://www.linkedin.com/in/bahareh-shahsavarii,13,https://open.spotify.com/show/5nrwaZIAd8pOleaGRuUa99
464,بهترین خودت شو,بهترین خودت شو,بهترینِ خودت شو پادکستی برای به اشتراک گذاشتن ناب ترین ایده های دنیای رشد و موفقیت با شماست,54,https://open.spotify.com/show/7p0j8CA53XDW9ilLkhpTbU
465,پادکست ۸صبح,8am Media,پادکست روزنامه ۸صبح برنامه‌های ضبط شده تویتتر اسپیس روزنامه ۸صبح می‌باشد که شام روزهای جمعه، به صورت زنده از طریق تویتتر روزنامه ۸صبح برگزار می‌گردد. دربرنامه‌های توییتر اسپیس روزنامه ۸صبح که با حضور کارشناسان، تحلیل‌گران و فعالین سیاسی و مدنی برگزار می‌گردد، مسایل عمده و اساسی جامعه افغانستان به بحث گرفته می‌شود. در این برنامه‌ها، مخاطبان نیز فرصت پرسش و ابراز نظر دارند. #8amSpaces @HashteSubhDaily,36,https://open.spotify.com/show/6aIlJiaJQkdUt2MDksUwUF
466,AhangSaz | پادکست آهنگساز,mahdi Aghaee,آهنگ، ساز و آهنگسازی که به انسان اندیشه بدهد... با موسیقی با احترام برخورد کنیم...  Hosted on Acast. See acast.com/privacy for more information.,29,https://open.spotify.com/show/081cg9J68rGudNudM7lc3Q
467,Persian Podcaster پادکست فارسی,Persian Podcaster,خوش آمدید به کانال پادکست فارسی پرشین پادکستر من در این کانال کتاب‌هایی که دوستشون دارم رو براتون میخونم خیلی خوشحال میشم که من رو حمایت کنید و تمامی نظرات و انتقادات سازنده خودتون رو در کامنت بهم بگید تا بتونم روز به روز کیفیت کار خودم رو بهتر کنم چون لحظات شما برای من ارزشمند هست. همچنین شما میتونید پرشین پادکستر رو در اکثر پلتفرم‌های پخش پادکست و یوتیوب بشنوید #پادکست # فارسی # پادکست_فارسی # کتاب # کتاب_صوتی,2,https://open.spotify.com/show/4JTb3R1BvDiYOxcrmit948
